,ReactionID,Participation,Stiochiometry,MoleculeID
2844,R-CEL-2161814,Substrate,1,R-ALL-113601
2845,R-CEL-2161814,Product,1,R-ALL-113519
2846,R-CEL-2161814,Product,1,R-ALL-113564
2847,R-CEL-2161814,Product,1,R-ALL-2142836
2848,R-CEL-2161890,Substrate,1,R-ALL-70106
2849,R-CEL-2161890,Substrate,1,R-ALL-29368
2850,R-CEL-2161890,Substrate,1,R-ALL-29768
2851,R-CEL-2161890,Substrate,1,R-ALL-29364
2852,R-CEL-2161890,Product,1,R-ALL-29356
2853,R-CEL-2161890,Product,1,R-ALL-29366
2854,R-CEL-2161890,Product,1,R-ALL-2142739
2855,R-CEL-2161899,Substrate,1,R-ALL-70106
2856,R-CEL-2161899,Substrate,1,R-ALL-29368
2857,R-CEL-2161899,Substrate,1,R-ALL-29768
2858,R-CEL-2161899,Substrate,1,R-ALL-29364
2859,R-CEL-2161899,Product,1,R-ALL-29356
2860,R-CEL-2161899,Product,1,R-ALL-2161753
2861,R-CEL-2161899,Product,1,R-ALL-29366
2862,R-CEL-2161940,Substrate,1,R-ALL-113534
2863,R-CEL-2161940,Substrate,1,R-ALL-156540
2864,R-CEL-2161940,Substrate,1,R-ALL-140356
2865,R-CEL-2161940,Substrate,1,R-ALL-113601
2866,R-CEL-2161940,Product,1,R-ALL-113519
2867,R-CEL-2161940,Product,1,R-ALL-113564
2868,R-CEL-2161940,Product,1,R-ALL-2142780
2869,R-CEL-2161959,Substrate,2,R-ALL-29450
2870,R-CEL-2161959,Substrate,1,R-ALL-2142790
2871,R-CEL-2161959,Product,1,R-ALL-29356
2872,R-CEL-2161959,Product,1,R-ALL-2142716
2873,R-CEL-2161959,Product,1,R-ALL-111745
2874,R-CEL-2161999,Substrate,1,R-ALL-2142811
2875,R-CEL-2161999,Substrate,2,R-ALL-29450
2876,R-CEL-2161999,Product,1,R-ALL-29356
2877,R-CEL-2161999,Product,1,R-ALL-2142678
2878,R-CEL-2161999,Product,1,R-ALL-111745
2879,R-CEL-264622,Substrate,1,R-ALL-264618
2880,R-CEL-264622,Substrate,1,R-ALL-76183
2881,R-CEL-264622,Product,1,R-ALL-264643
2882,R-CEL-264622,Product,1,R-ALL-76194
2883,R-CEL-265295,Substrate,1,R-ALL-265283
2884,R-CEL-265295,Product,1,R-ALL-265287
2885,R-CEL-266046,Substrate,1,R-ALL-109276
2886,R-CEL-266046,Substrate,1,R-ALL-266013
2887,R-CEL-266046,Product,1,R-ALL-266074
2888,R-CEL-266046,Product,1,R-ALL-210382
2889,R-CEL-266070,Substrate,1,R-ALL-266066
2890,R-CEL-266070,Product,1,R-ALL-266013
2891,R-CEL-266072,Substrate,1,R-ALL-29356
2892,R-CEL-266072,Substrate,1,R-ALL-265281
2893,R-CEL-266072,Product,1,R-ALL-266056
2894,R-CEL-372519,Substrate,1,R-ALL-109276
2895,R-CEL-372519,Substrate,1,R-ALL-372533
2896,R-CEL-372519,Product,1,R-ALL-1524044
2897,R-CEL-372519,Product,1,R-ALL-264638
2898,R-CEL-389609,Substrate,1,R-ALL-389636
2899,R-CEL-389609,Substrate,1,R-ALL-192307
2900,R-CEL-389609,Product,1,R-ALL-193465
2901,R-CEL-389609,Product,1,R-ALL-6811612
2902,R-CEL-389609,Product,1,R-ALL-192305
2903,R-CEL-389611,Substrate,1,R-ALL-389594
2904,R-CEL-389611,Product,1,R-ALL-389578
2905,R-CEL-389611,Product,1,R-ALL-389636
2906,R-CEL-389622,Substrate,1,R-ALL-389596
2907,R-CEL-389622,Substrate,1,R-ALL-193514
2908,R-CEL-389622,Substrate,1,R-ALL-389573
2909,R-CEL-389622,Product,1,R-ALL-389593
2910,R-CEL-389622,Product,1,R-ALL-389615
2911,R-CEL-389622,Product,1,R-ALL-389620
2912,R-CEL-389632,Substrate,1,R-ALL-6811612
2913,R-CEL-389632,Substrate,1,R-ALL-193514
2914,R-CEL-389632,Substrate,1,R-ALL-389573
2915,R-CEL-389632,Product,1,R-ALL-389593
2916,R-CEL-389632,Product,1,R-ALL-389569
2917,R-CEL-389632,Product,1,R-ALL-389620
2918,R-CEL-389639,Substrate,1,R-ALL-113535
2919,R-CEL-389639,Substrate,1,R-ALL-389615
2920,R-CEL-389639,Substrate,1,R-ALL-389537
2921,R-CEL-389639,Product,1,R-ALL-389594
2922,R-CEL-389639,Product,1,R-ALL-389583
2923,R-CEL-389639,Product,1,R-ALL-389536
2924,R-CEL-389889,Substrate,1,R-ALL-113535
2925,R-CEL-389889,Substrate,1,R-ALL-389893
2926,R-CEL-389889,Product,1,R-ALL-113575
2927,R-CEL-389889,Product,1,R-ALL-389894
2928,R-CEL-389891,Substrate,1,R-ALL-113535
2929,R-CEL-389891,Substrate,1,R-ALL-389893
2930,R-CEL-389891,Product,1,R-ALL-113575
2931,R-CEL-389891,Product,1,R-ALL-389894
2932,R-CEL-389986,Substrate,1,R-ALL-141343
2933,R-CEL-389986,Substrate,1,R-ALL-389894
2934,R-CEL-389986,Product,1,R-ALL-389982
2935,R-CEL-389995,Substrate,1,R-ALL-389982
2936,R-CEL-389995,Substrate,1,R-ALL-192307
2937,R-CEL-389995,Product,1,R-ALL-193465
2938,R-CEL-389995,Product,1,R-ALL-389996
2939,R-CEL-389995,Product,1,R-ALL-192305
2940,R-CEL-390251,Substrate,1,R-ALL-390248
2941,R-CEL-390251,Substrate,1,R-ALL-192307
2942,R-CEL-390251,Product,1,R-ALL-193465
2943,R-CEL-390251,Product,1,R-ALL-390241
2944,R-CEL-390251,Product,1,R-ALL-192305
2945,R-CEL-390252,Substrate,1,R-ALL-141343
2946,R-CEL-390252,Substrate,1,R-ALL-390249
2947,R-CEL-390252,Product,1,R-ALL-390248
2948,R-CEL-390256,Substrate,1,R-ALL-113535
2949,R-CEL-390256,Substrate,1,R-ALL-390260
2950,R-CEL-390256,Product,1,R-ALL-390249
2951,R-CEL-390256,Product,1,R-ALL-113575
2952,R-CEL-390281,Substrate,1,R-ALL-390271
2953,R-CEL-390281,Substrate,1,R-ALL-390294
2954,R-CEL-390281,Product,1,R-ALL-193514
2955,R-CEL-390281,Product,1,R-ALL-390290
2956,R-CEL-390284,Substrate,1,R-ALL-192314
2957,R-CEL-390284,Substrate,1,R-ALL-390294
2958,R-CEL-390284,Product,1,R-ALL-193514
2959,R-CEL-390284,Product,1,R-ALL-390274
2960,R-CEL-390291,Substrate,1,R-ALL-353123
2961,R-CEL-390291,Substrate,1,R-ALL-390294
2962,R-CEL-390291,Product,1,R-ALL-390287
2963,R-CEL-390291,Product,1,R-ALL-193514
2964,R-CEL-390304,Substrate,1,R-ALL-141343
2965,R-CEL-390304,Substrate,1,R-ALL-353123
2966,R-CEL-390304,Product,1,R-ALL-193514
2967,R-CEL-390304,Product,1,R-ALL-390305
2968,R-CEL-390393,Substrate,1,R-ALL-390394
2969,R-CEL-390393,Product,1,R-ALL-390260
2970,R-CEL-390425,Substrate,2,R-ALL-70106
2971,R-CEL-390425,Substrate,2,R-ALL-29364
2972,R-CEL-390425,Substrate,1,R-ALL-200993
2973,R-CEL-390425,Product,2,R-ALL-29366
2974,R-CEL-390425,Product,1,R-ALL-8848577
2975,R-CEL-390425,Product,1,R-ALL-76194
2976,R-CEL-390427,Substrate,1,R-ALL-390440
2977,R-CEL-390427,Substrate,1,R-ALL-390419
2978,R-CEL-390427,Product,1,R-ALL-390409
2979,R-CEL-390427,Product,1,R-ALL-390435
2980,R-CEL-428123,Substrate,1,R-ALL-70106
2981,R-CEL-428123,Substrate,1,R-ALL-29364
2982,R-CEL-428123,Substrate,1,R-ALL-428182
2983,R-CEL-428123,Product,1,R-ALL-29366
2984,R-CEL-428123,Product,1,R-ALL-428163
2985,R-CEL-428185,Substrate,1,R-ALL-428139
2986,R-CEL-428185,Substrate,1,R-ALL-428163
2987,R-CEL-428185,Product,1,R-ALL-428126
2988,R-CEL-428185,Product,1,R-ALL-76194
2989,R-CEL-428205,Substrate,1,R-ALL-29356
2990,R-CEL-428205,Substrate,1,R-ALL-428270
2991,R-CEL-428205,Product,1,R-ALL-428248
2992,R-CEL-428205,Product,1,R-ALL-8934421
2993,R-CEL-428214,Substrate,1,R-ALL-113592
2994,R-CEL-428214,Substrate,1,R-ALL-428163
2995,R-CEL-428214,Product,1,R-ALL-29370
2996,R-CEL-428214,Product,1,R-ALL-428275
2997,R-CEL-428231,Substrate,1,R-ALL-29356
2998,R-CEL-428231,Substrate,1,R-ALL-428256
2999,R-CEL-428231,Product,1,R-ALL-428193
3000,R-CEL-428231,Product,1,R-ALL-428198
3001,R-CEL-428259,Substrate,1,R-ALL-70106
3002,R-CEL-428259,Substrate,1,R-ALL-428206
3003,R-CEL-428259,Substrate,1,R-ALL-428126
3004,R-CEL-428259,Substrate,1,R-ALL-29368
3005,R-CEL-428259,Product,1,R-ALL-428218
3006,R-CEL-428259,Product,1,R-ALL-29356
3007,R-CEL-428259,Product,1,R-ALL-428256
3008,R-CEL-428260,Substrate,1,R-ALL-70106
3009,R-CEL-428260,Substrate,1,R-ALL-428126
3010,R-CEL-428260,Substrate,1,R-ALL-29368
3011,R-CEL-428260,Substrate,1,R-ALL-29364
3012,R-CEL-428260,Product,1,R-ALL-29356
3013,R-CEL-428260,Product,1,R-ALL-29366
3014,R-CEL-428260,Product,1,R-ALL-9025544
3015,R-CEL-428273,Substrate,1,R-ALL-113592
3016,R-CEL-428273,Substrate,1,R-ALL-428193
3017,R-CEL-428273,Product,1,R-ALL-428203
3018,R-CEL-428273,Product,1,R-ALL-29370
3019,R-CEL-428676,Substrate,1,R-ALL-428203
3020,R-CEL-428676,Product,1,R-ALL-428671
3021,R-CEL-428676,Product,1,R-ALL-428686
3022,R-CEL-428681,Substrate,1,R-ALL-428275
3023,R-CEL-428681,Product,1,R-ALL-428686
3024,R-CEL-428681,Product,1,R-ALL-428663
3025,R-CEL-428690,Substrate,1,R-ALL-419305
3026,R-CEL-428690,Substrate,1,R-ALL-109276
3027,R-CEL-428690,Product,1,R-ALL-109277
3028,R-CEL-428690,Product,1,R-ALL-428662
3029,R-CEL-428696,Substrate,1,R-ALL-428203
3030,R-CEL-428696,Substrate,1,R-ALL-29356
3031,R-CEL-428696,Product,1,R-ALL-428682
3032,R-CEL-428696,Product,1,R-ALL-29372
3033,R-CEL-429698,Substrate,1,R-ALL-113592
3034,R-CEL-429698,Substrate,1,R-CEL-429712
3035,R-CEL-429698,Product,1,R-ALL-29370
3036,R-CEL-429698,Product,1,R-CEL-429704
3037,R-CEL-429714,Substrate,1,R-CEL-429704
3038,R-CEL-429714,Substrate,2,R-ALL-113592
3039,R-CEL-429714,Product,2,R-ALL-29370
3040,R-CEL-429714,Product,1,R-CEL-429695
3041,R-CEL-429786,Substrate,1,R-ALL-429802
3042,R-CEL-429786,Substrate,1,R-ALL-429807
3043,R-CEL-429786,Product,1,R-ALL-429776
3044,R-CEL-429786,Product,1,R-ALL-112275
3045,R-CEL-429798,Substrate,1,R-ALL-429785
3046,R-CEL-429798,Substrate,1,R-ALL-428270
3047,R-CEL-429798,Product,1,R-ALL-429773
3048,R-CEL-429798,Product,1,R-ALL-429789
3049,R-CEL-444433,Substrate,1,R-ALL-264638
3050,R-CEL-444433,Product,1,R-ALL-264618
3051,R-CEL-469659,Substrate,1,R-ALL-70106
3052,R-CEL-469659,Substrate,1,R-ALL-29364
3053,R-CEL-469659,Substrate,1,R-ALL-193057
3054,R-CEL-469659,Product,1,R-ALL-469662
3055,R-CEL-469659,Product,1,R-ALL-29366
3056,R-CEL-5250531,Substrate,1,R-ALL-193384
3057,R-CEL-5250531,Product,1,R-ALL-171095
3058,R-CEL-5333678,Substrate,1,R-CEL-5215998
3059,R-CEL-5333678,Substrate,1,R-ALL-171142
3060,R-CEL-5333678,Product,1,R-CEL-5333679
3061,R-CEL-5334794,Substrate,1,R-ALL-8876730
3062,R-CEL-5334794,Substrate,1,R-CEL-5334833
3063,R-CEL-5334794,Product,1,R-CEL-5334829
3064,R-CEL-5339535,Substrate,1,R-ALL-1638840
3065,R-CEL-5339535,Product,1,R-ALL-5339515
3066,R-CEL-5340195,Substrate,1,R-CEL-3008624-5
3067,R-CEL-5340195,Substrate,1,R-ALL-5340249
3068,R-CEL-5340195,Product,1,R-CEL-5340186
3069,R-CEL-548800,Substrate,1,R-ALL-548819
3070,R-CEL-548800,Substrate,1,R-ALL-29508
3071,R-CEL-548800,Product,1,R-ALL-113528
3072,R-CEL-548800,Product,1,R-ALL-548816
3073,R-CEL-548800,Product,1,R-ALL-76194
3074,R-CEL-548814,Substrate,1,R-ALL-29508
3075,R-CEL-548814,Substrate,1,R-ALL-200993
3076,R-CEL-548814,Product,1,R-ALL-113528
3077,R-CEL-548814,Product,1,R-ALL-548812
3078,R-CEL-548814,Product,1,R-ALL-76194
3079,R-CEL-548818,Substrate,1,R-ALL-70106
3080,R-CEL-548818,Substrate,1,R-ALL-29364
3081,R-CEL-548818,Substrate,1,R-ALL-548812
3082,R-CEL-548818,Product,1,R-ALL-548836
3083,R-CEL-548818,Product,1,R-ALL-29366
3084,R-CEL-548831,Substrate,1,R-ALL-70106
3085,R-CEL-548831,Substrate,1,R-ALL-29364
3086,R-CEL-548831,Substrate,1,R-ALL-548809
3087,R-CEL-548831,Product,1,R-ALL-428139
3088,R-CEL-548831,Product,1,R-ALL-29366
3089,R-CEL-548843,Substrate,1,R-ALL-113592
3090,R-CEL-548843,Substrate,1,R-ALL-29768
3091,R-CEL-548843,Substrate,1,R-ALL-76194
3092,R-CEL-548843,Product,1,R-ALL-111294
3093,R-CEL-548843,Product,1,R-ALL-29356
3094,R-CEL-548843,Product,1,R-ALL-548819
3095,R-CEL-548843,Product,1,R-ALL-76577
3096,R-CEL-549112,Substrate,1,R-ALL-1500578
3097,R-CEL-549112,Substrate,1,R-ALL-76114
3098,R-CEL-549112,Product,1,R-ALL-1500604
3099,R-CEL-549112,Product,1,R-ALL-76194
3100,R-CEL-549192,Substrate,1,R-ALL-75967
3101,R-CEL-549192,Substrate,1,R-ALL-76103
3102,R-CEL-549192,Product,1,R-ALL-549167
3103,R-CEL-549192,Product,1,R-ALL-76194
3104,R-CEL-5676637,Substrate,1,R-ALL-5676631
3105,R-CEL-5676637,Product,1,R-ALL-29356
3106,R-CEL-5676637,Product,1,R-ALL-5676634
3107,R-CEL-5690042,Substrate,1,R-ALL-5690520
3108,R-CEL-5690042,Substrate,1,R-ALL-141343
3109,R-CEL-5690042,Product,1,R-ALL-5690539
3110,R-CEL-5690042,Product,1,R-ALL-193514
3111,R-CEL-5690043,Substrate,1,R-ALL-29356
3112,R-CEL-5690043,Substrate,1,R-ALL-5690044
3113,R-CEL-5690043,Product,1,R-ALL-5690064
3114,R-CEL-5690043,Product,1,R-ALL-76194
3115,R-CEL-5690066,Substrate,1,R-ALL-5690540
3116,R-CEL-5690066,Substrate,1,R-ALL-113521
3117,R-CEL-5690066,Product,1,R-ALL-29374
3118,R-CEL-5690066,Product,1,R-ALL-5690519
3119,R-CEL-5690517,Substrate,1,R-ALL-1605715
3120,R-CEL-5690517,Substrate,1,R-ALL-5690533
3121,R-CEL-5690517,Product,1,R-ALL-6785219
3122,R-CEL-5690517,Product,1,R-ALL-5690516
3123,R-CEL-5690565,Substrate,1,R-ALL-428139
3124,R-CEL-5690565,Substrate,2,R-ALL-70106
3125,R-CEL-5690565,Substrate,2,R-ALL-4085415
3126,R-CEL-5690565,Substrate,1,R-ALL-29368
3127,R-CEL-5690565,Product,2,R-ALL-4085425
3128,R-CEL-5690565,Product,2,R-ALL-29356
3129,R-CEL-5690565,Product,1,R-ALL-5690558
3130,R-CEL-5692261,Substrate,1,R-ALL-29356
3131,R-CEL-5692261,Substrate,1,R-ALL-428671
3132,R-CEL-5692261,Substrate,1,R-ALL-29360
3133,R-CEL-5692261,Product,1,R-ALL-70106
3134,R-CEL-5692261,Product,1,R-ALL-3632881
3135,R-CEL-5692261,Product,1,R-ALL-73473
3136,R-CEL-5693390,Substrate,1,R-ALL-193132
3137,R-CEL-5693390,Substrate,1,R-ALL-29366
3138,R-CEL-5693390,Product,1,R-ALL-70106
3139,R-CEL-5693390,Product,1,R-ALL-193066
3140,R-CEL-5693390,Product,1,R-ALL-29364
3141,R-CEL-5693742,Substrate,1,R-ALL-29356
3142,R-CEL-5693742,Substrate,1,R-ALL-5693754
3143,R-CEL-5693742,Product,1,R-ALL-1498751
3144,R-CEL-5693742,Product,1,R-ALL-29768
3145,R-CEL-5693751,Substrate,1,R-ALL-5693752
3146,R-CEL-5693751,Substrate,1,R-ALL-5693747
3147,R-CEL-5693751,Product,1,R-ALL-5693736
3148,R-CEL-5693751,Product,1,R-ALL-5693733
3149,R-CEL-5693761,Substrate,1,R-ALL-29368
3150,R-CEL-5693761,Substrate,1,R-ALL-428256
3151,R-CEL-5693761,Product,1,R-ALL-5693768
3152,R-CEL-5693761,Product,1,R-ALL-29356
3153,R-CEL-5694485,Substrate,1,R-ALL-29356
3154,R-CEL-5694485,Substrate,1,R-ALL-5694502
3155,R-CEL-5694485,Product,1,R-ALL-5694457
3156,R-CEL-5694485,Product,1,R-ALL-1861754
3157,R-CEL-5694494,Substrate,1,R-ALL-113592
3158,R-CEL-5694494,Substrate,1,R-ALL-76194
3159,R-CEL-5694494,Substrate,1,R-ALL-29666
3160,R-CEL-5694494,Product,1,R-ALL-111294
3161,R-CEL-5694494,Product,1,R-ALL-191293
3162,R-CEL-5694494,Product,1,R-ALL-76577
3163,R-CEL-5694583,Substrate,1,R-ALL-5694568
3164,R-CEL-5694583,Substrate,1,R-ALL-29356
3165,R-CEL-5694583,Product,1,R-ALL-5694580
3166,R-CEL-5694583,Product,1,R-ALL-5694567
3167,R-CEL-5695980,Substrate,1,R-ALL-113596
3168,R-CEL-5695980,Substrate,1,R-ALL-5695946
3169,R-CEL-5695980,Product,1,R-ALL-5695949
3170,R-CEL-5695980,Product,1,R-ALL-31649
3171,R-CEL-5696004,Substrate,1,R-ALL-29374
3172,R-CEL-5696004,Substrate,1,R-ALL-113593
3173,R-CEL-5696004,Substrate,1,R-ALL-5690531
3174,R-CEL-5696004,Product,1,R-ALL-159448
3175,R-CEL-5696004,Product,1,R-ALL-159450
3176,R-CEL-5696004,Product,1,R-ALL-5690542
3177,R-CEL-5696074,Substrate,1,R-ALL-5696066
3178,R-CEL-5696074,Substrate,1,R-ALL-5696069
3179,R-CEL-5696074,Product,1,R-ALL-5696026
3180,R-CEL-5696074,Product,1,R-ALL-5696037
3181,R-CEL-5696080,Substrate,1,R-ALL-29356
3182,R-CEL-5696080,Substrate,1,R-ALL-428663
3183,R-CEL-5696080,Substrate,1,R-ALL-29360
3184,R-CEL-5696080,Product,1,R-ALL-70106
3185,R-CEL-5696080,Product,1,R-ALL-3632881
3186,R-CEL-5696080,Product,1,R-ALL-73473
3187,R-CEL-5696119,Substrate,1,R-ALL-29870
3188,R-CEL-5696119,Substrate,1,R-ALL-5696122
3189,R-CEL-5696119,Substrate,1,R-ALL-29368
3190,R-CEL-5696119,Product,1,R-ALL-29356
3191,R-CEL-5696119,Product,1,R-ALL-1497857
3192,R-CEL-5696119,Product,1,R-ALL-76116
3193,R-CEL-5696119,Product,1,R-ALL-5696116
3194,R-CEL-5696415,Substrate,1,R-ALL-5696414
3195,R-CEL-5696415,Substrate,1,R-ALL-113521
3196,R-CEL-5696415,Product,1,R-ALL-113548
3197,R-CEL-5696415,Product,1,R-ALL-113532
3198,R-CEL-5696415,Product,1,R-ALL-5693978
3199,R-CEL-5696424,Substrate,1,R-ALL-192172
3200,R-CEL-5696424,Substrate,1,R-ALL-5696426
3201,R-CEL-5696424,Product,1,R-ALL-5696412
3202,R-CEL-5696424,Product,1,R-ALL-162743
3203,R-CEL-5696424,Substrate,1,R-ALL-192172
3204,R-CEL-5696424,Substrate,1,R-ALL-5696426
3205,R-CEL-5696424,Product,1,R-ALL-5696412
3206,R-CEL-5696424,Product,1,R-ALL-162743
3207,R-CEL-5696448,Substrate,1,R-ALL-5696449
3208,R-CEL-5696448,Substrate,1,R-ALL-6782195
3209,R-CEL-5696448,Product,1,R-ALL-76194
3210,R-CEL-5696448,Product,1,R-ALL-1500596
3211,R-CEL-5696822,Substrate,1,R-ALL-113563
3212,R-CEL-5696822,Substrate,1,R-ALL-5696835
3213,R-CEL-5696822,Product,1,R-ALL-113529
3214,R-CEL-5696822,Product,1,R-ALL-5696848
3215,R-CEL-5696822,Product,1,R-ALL-113600
3216,R-CEL-6785933,Substrate,1,R-ALL-29452
3217,R-CEL-6785933,Substrate,1,R-ALL-429807
3218,R-CEL-6785933,Product,1,R-ALL-6785915
3219,R-CEL-6785933,Product,1,R-ALL-110096
3220,R-CEL-6788597,Substrate,1,R-ALL-191374
3221,R-CEL-6788597,Product,1,R-ALL-76183
3222,R-CEL-6788597,Product,1,R-ALL-29666
3223,R-CEL-6800334,Substrate,1,R-ALL-6800352
3224,R-CEL-6800334,Substrate,1,R-ALL-1500578
3225,R-CEL-6800334,Product,1,R-ALL-76103
3226,R-CEL-6800334,Product,1,R-ALL-76194
3227,R-CEL-6807055,Substrate,1,R-ALL-70106
3228,R-CEL-6807055,Substrate,1,R-ALL-6807057
3229,R-CEL-6807055,Substrate,1,R-ALL-29364
3230,R-CEL-6807055,Product,1,R-ALL-193384
3231,R-CEL-6807055,Product,1,R-ALL-29366
3232,R-CEL-6807064,Substrate,1,R-ALL-70106
3233,R-CEL-6807064,Substrate,1,R-ALL-29364
3234,R-CEL-6807064,Substrate,1,R-ALL-194691
3235,R-CEL-6807064,Product,1,R-ALL-6807048
3236,R-CEL-6807064,Product,1,R-ALL-29366
3237,R-CEL-6808464,Substrate,1,R-ALL-29356
3238,R-CEL-6808464,Substrate,1,R-ALL-6808468
3239,R-CEL-6808464,Substrate,1,R-ALL-29360
3240,R-CEL-6808464,Product,1,R-ALL-2453691
3241,R-CEL-6808464,Product,1,R-ALL-70106
3242,R-CEL-6808464,Product,1,R-ALL-73473
3243,R-CEL-6809254,Substrate,1,R-CEL-6809239
3244,R-CEL-6809254,Substrate,1,R-CEL-1604671
3245,R-CEL-6809254,Product,1,R-CEL-6809252
3246,R-CEL-6809263,Substrate,1,R-ALL-141343
3247,R-CEL-6809263,Substrate,1,R-ALL-390249
3248,R-CEL-6809263,Product,1,R-ALL-390248
3249,R-CEL-6809264,Substrate,1,R-ALL-390248
3250,R-CEL-6809264,Substrate,1,R-ALL-192307
3251,R-CEL-6809264,Product,1,R-ALL-193465
3252,R-CEL-6809264,Product,1,R-ALL-390241
3253,R-CEL-6809264,Product,1,R-ALL-192305
3254,R-CEL-6809309,Substrate,1,R-CEL-6809239
3255,R-CEL-6809309,Substrate,1,R-CEL-1604666
3256,R-CEL-6809309,Product,1,R-CEL-6809246
3257,R-CEL-6809320,Substrate,1,R-ALL-29356
3258,R-CEL-6809320,Substrate,1,R-ALL-1806224
3259,R-CEL-6809320,Product,1,R-ALL-29372
3260,R-CEL-6809320,Product,1,R-ALL-1806240
3261,R-CEL-6809325,Substrate,1,R-ALL-1806276
3262,R-CEL-6809325,Substrate,1,R-ALL-29356
3263,R-CEL-6809325,Product,1,R-ALL-29372
3264,R-CEL-6809325,Product,1,R-ALL-426658
3265,R-CEL-6809680,Substrate,1,R-CEL-1604646-3
3266,R-CEL-6809680,Substrate,1,R-CEL-6809657
3267,R-CEL-6809680,Product,1,R-CEL-6809679
3268,R-CEL-6809707,Substrate,1,R-CEL-1604662
3269,R-CEL-6809707,Substrate,1,R-CEL-6809657
3270,R-CEL-6809707,Product,1,R-CEL-6809705
3271,R-CEL-6809720,Substrate,1,R-ALL-29356
3272,R-CEL-6809720,Substrate,1,R-ALL-1806200
3273,R-CEL-6809720,Product,1,R-ALL-29372
3274,R-CEL-6809720,Product,1,R-ALL-1806199
3275,R-CEL-6809808,Substrate,1,R-ALL-6809801
3276,R-CEL-6809808,Product,1,R-ALL-6809800
3277,R-CEL-6810392,Substrate,1,R-CEL-6810395-3
3278,R-CEL-6810392,Product,1,R-CEL-6810405-3
3279,R-CEL-6810410,Substrate,1,R-ALL-113518
3280,R-CEL-6810410,Substrate,1,R-ALL-6810412
3281,R-CEL-6810410,Product,1,R-ALL-6810408
3282,R-CEL-6810410,Product,1,R-ALL-113550
3283,R-CEL-6810474,Substrate,1,R-ALL-141343
3284,R-CEL-6810474,Substrate,1,R-ALL-6810523
3285,R-CEL-6810474,Product,1,R-ALL-6809360
3286,R-CEL-6810474,Product,1,R-ALL-6810530
3287,R-CEL-6811522,Substrate,1,R-ALL-6810408
3288,R-CEL-6811522,Substrate,1,R-ALL-29358
3289,R-CEL-6811522,Product,1,R-ALL-113582
3290,R-CEL-6811522,Product,1,R-ALL-6810412
3291,R-CEL-6813740,Substrate,1,R-ALL-29356
3292,R-CEL-6813740,Substrate,1,R-ALL-6813734
3293,R-CEL-6813740,Product,1,R-ALL-426910
3294,R-CEL-6813740,Product,1,R-ALL-76114
3295,R-CEL-6814254,Substrate,1,R-ALL-29356
3296,R-CEL-6814254,Substrate,1,R-ALL-6814253
3297,R-CEL-6814254,Product,1,R-ALL-1498750
3298,R-CEL-6814254,Product,1,R-ALL-1524021
3299,R-CEL-6814797,Substrate,1,R-ALL-109276
3300,R-CEL-6814797,Substrate,1,R-ALL-2239407
3301,R-CEL-6814797,Product,1,R-ALL-6814794
3302,R-CEL-6814797,Product,1,R-ALL-6814795
3303,R-CEL-71010,Substrate,1,R-ALL-71009
3304,R-CEL-71010,Product,1,R-ALL-70958
3305,R-CEL-71020,Substrate,1,R-ALL-71019
3306,R-CEL-71020,Product,1,R-ALL-71009
3307,R-CEL-71031,Substrate,1,R-ALL-70843
3308,R-CEL-71031,Substrate,1,R-ALL-113593
3309,R-CEL-71031,Substrate,1,R-ALL-29376
3310,R-CEL-71031,Product,1,R-ALL-113548
3311,R-CEL-71031,Product,1,R-ALL-113581
3312,R-CEL-71031,Product,1,R-ALL-71019
3313,R-CEL-73916,Substrate,2,R-ALL-113559
3314,R-CEL-73916,Product,1,R-ALL-29374
3315,R-CEL-73916,Product,1,R-ALL-73871
3316,R-CEL-73918,Substrate,1,R-ALL-73871
3317,R-CEL-73918,Substrate,1,R-ALL-113559
3318,R-CEL-73918,Product,1,R-ALL-29374
3319,R-CEL-73918,Product,1,R-ALL-73917
3320,R-CEL-74177,Substrate,1,R-ALL-70958
3321,R-CEL-74177,Substrate,1,R-ALL-73909
3322,R-CEL-74177,Product,1,R-ALL-73871
3323,R-CEL-74177,Product,1,R-ALL-113536
3324,R-CEL-74180,Substrate,1,R-ALL-73917
3325,R-CEL-74180,Product,1,R-ALL-113559
3326,R-CEL-74180,Product,1,R-ALL-73909
3327,R-CEL-74181,Substrate,1,R-ALL-29374
3328,R-CEL-74181,Substrate,1,R-ALL-73871
3329,R-CEL-74181,Product,2,R-ALL-113559
3330,R-CEL-75848,Substrate,1,R-ALL-76190
3331,R-CEL-75848,Substrate,1,R-ALL-113592
3332,R-CEL-75848,Substrate,1,R-ALL-76194
3333,R-CEL-75848,Product,1,R-ALL-29372
3334,R-CEL-75848,Product,1,R-ALL-29370
3335,R-CEL-75848,Product,1,R-ALL-76183
3336,R-CEL-75848,Product,1,R-ALL-76213
3337,R-CEL-75849,Substrate,1,R-ALL-29654
3338,R-CEL-75849,Substrate,1,R-ALL-198498
3339,R-CEL-75849,Product,1,R-ALL-76190
3340,R-CEL-75849,Product,1,R-ALL-113544
3341,R-CEL-75851,Substrate,1,R-ALL-111627
3342,R-CEL-75851,Substrate,1,R-ALL-113592
3343,R-CEL-75851,Substrate,1,R-ALL-76183
3344,R-CEL-75851,Product,1,R-ALL-29372
3345,R-CEL-75851,Product,1,R-ALL-29370
3346,R-CEL-75851,Product,1,R-ALL-29508
