ID,RHEA_ID,GeneName
Q01970,RHEA:43484,PLCB3
Q01970,RHEA:43484,PLCB3
Q01970,RHEA:43484,PLCB3
Q02083,RHEA:20856,NAAA
Q02083,RHEA:20856,NAAA
Q02083,RHEA:20856,NAAA
Q02083,RHEA:20856,NAAA
Q02083,RHEA:20856,NAAA
Q02157,RHEA:40475,PNLIP
Q02157,RHEA:40475,PNLIP
Q02157,RHEA:40475,PNLIP
Q02157,RHEA:40475,PNLIP
Q02157,RHEA:40475,PNLIP
Q02158,RHEA:33179,plc
Q02158,RHEA:33179,plc
Q02158,RHEA:33179,plc
Q02158,RHEA:33179,plc
Q02158,RHEA:33179,plc
Q02318,RHEA:34627,CYP27A1
Q02318,RHEA:34627,CYP27A1
Q02318,RHEA:34627,CYP27A1
Q02318,RHEA:34627,CYP27A1
Q02318,RHEA:34627,CYP27A1
Q02318,RHEA:40231,CYP27A1
Q02318,RHEA:40231,CYP27A1
Q02318,RHEA:40231,CYP27A1
Q02318,RHEA:40231,CYP27A1
Q02318,RHEA:40231,CYP27A1
Q02318,RHEA:45236,CYP27A1
Q02318,RHEA:45236,CYP27A1
Q02318,RHEA:45236,CYP27A1
Q02318,RHEA:45236,CYP27A1
Q02318,RHEA:45236,CYP27A1
Q02318,RHEA:46092,CYP27A1
Q02318,RHEA:46092,CYP27A1
Q02318,RHEA:46092,CYP27A1
Q02318,RHEA:46092,CYP27A1
Q02318,RHEA:46092,CYP27A1
Q02318,RHEA:46400,CYP27A1
Q02318,RHEA:46400,CYP27A1
Q02318,RHEA:46400,CYP27A1
Q02318,RHEA:46400,CYP27A1
Q02318,RHEA:46400,CYP27A1
Q02318,RHEA:46428,CYP27A1
Q02318,RHEA:46428,CYP27A1
Q02318,RHEA:46428,CYP27A1
Q02318,RHEA:46428,CYP27A1
Q02318,RHEA:46428,CYP27A1
Q02318,RHEA:46432,CYP27A1
Q02318,RHEA:46432,CYP27A1
Q02318,RHEA:46432,CYP27A1
Q02318,RHEA:46432,CYP27A1
Q02318,RHEA:46432,CYP27A1
Q02318,RHEA:46436,CYP27A1
Q02318,RHEA:46436,CYP27A1
Q02318,RHEA:46436,CYP27A1
Q02318,RHEA:46436,CYP27A1
Q02318,RHEA:46436,CYP27A1
Q02318,RHEA:47344,CYP27A1
Q02318,RHEA:47344,CYP27A1
Q02318,RHEA:47344,CYP27A1
Q02318,RHEA:47344,CYP27A1
Q02318,RHEA:47344,CYP27A1
Q02318,RHEA:47376,CYP27A1
Q02318,RHEA:47376,CYP27A1
Q02318,RHEA:47376,CYP27A1
Q02318,RHEA:47376,CYP27A1
Q02318,RHEA:47376,CYP27A1
Q02318,RHEA:47380,CYP27A1
Q02318,RHEA:47380,CYP27A1
Q02318,RHEA:47380,CYP27A1
Q02318,RHEA:47380,CYP27A1
Q02318,RHEA:47380,CYP27A1
Q02318,RHEA:53812,CYP27A1
Q02318,RHEA:53812,CYP27A1
Q02318,RHEA:53812,CYP27A1
Q02318,RHEA:53812,CYP27A1
Q02318,RHEA:53812,CYP27A1
Q02745,RHEA:48240,ST3GAL1
Q02745,RHEA:48240,ST3GAL1
Q02745,RHEA:48240,ST3GAL1
Q02745,RHEA:48240,ST3GAL1
Q02745,RHEA:48240,ST3GAL1
Q02883,RHEA:33159,FMP30
Q02883,RHEA:33159,FMP30
Q02883,RHEA:33159,FMP30
Q02883,RHEA:33159,FMP30
Q02883,RHEA:33159,FMP30
Q02896,RHEA:33551,YDC1
Q02896,RHEA:33551,YDC1
Q02896,RHEA:33551,YDC1
Q02896,RHEA:33551,YDC1
Q02896,RHEA:33551,YDC1
Q03529,RHEA:33663,SCS7
Q03529,RHEA:33663,SCS7
Q03529,RHEA:33663,SCS7
Q03529,RHEA:33663,SCS7
Q03529,RHEA:33663,SCS7
Q03529,RHEA:46512,SCS7
Q03529,RHEA:46512,SCS7
Q03529,RHEA:46512,SCS7
Q03529,RHEA:46512,SCS7
Q03529,RHEA:46512,SCS7
Q03529,RHEA:46520,SCS7
Q03529,RHEA:46520,SCS7
Q03529,RHEA:46520,SCS7
Q03529,RHEA:46520,SCS7
Q03529,RHEA:46520,SCS7
Q03603,RHEA:10272,dgk-
Q03603,RHEA:10272,dgk-
Q03603,RHEA:10272,dgk-
Q03603,RHEA:10272,dgk-
Q03603,RHEA:10272,dgk-
Q03674,RHEA:44552,PLB2
Q03674,RHEA:44552,PLB2
Q03674,RHEA:44552,PLB2
Q03674,RHEA:44552,PLB2
Q03674,RHEA:44552,PLB2
Q04082,RHEA:14789,GPI19
Q04082,RHEA:14789,GPI19
Q04082,RHEA:14789,GPI19
Q04082,RHEA:14789,GPI19
Q04082,RHEA:14789,GPI19
Q04396,RHEA:27429,LPP1
Q04396,RHEA:27429,LPP1
Q04396,RHEA:27429,LPP1
Q04396,RHEA:27429,LPP1
Q04396,RHEA:27429,LPP1
Q04396,RHEA:27449,LPP1
Q04396,RHEA:27449,LPP1
Q04396,RHEA:27449,LPP1
Q04396,RHEA:27449,LPP1
Q04396,RHEA:27449,LPP1
Q04519,RHEA:45304,Smpd1
Q04519,RHEA:45304,Smpd1
Q04519,RHEA:45304,Smpd1
Q04519,RHEA:45304,Smpd1
Q04519,RHEA:45304,Smpd1
Q04616,RHEA:13329,
Q04616,RHEA:13329,
Q04616,RHEA:13329,
Q04616,RHEA:13329,
Q04616,RHEA:13329,
Q04828,RHEA:14981,AKR1C1
Q04828,RHEA:14981,AKR1C1
Q04828,RHEA:14981,AKR1C1
Q04828,RHEA:14981,AKR1C1
Q04828,RHEA:14981,AKR1C1
Q04828,RHEA:15853,AKR1C1
Q04828,RHEA:15853,AKR1C1
Q04828,RHEA:15853,AKR1C1
Q04828,RHEA:15853,AKR1C1
Q04828,RHEA:15853,AKR1C1
Q04828,RHEA:15857,AKR1C1
Q04828,RHEA:15857,AKR1C1
Q04828,RHEA:15857,AKR1C1
Q04828,RHEA:15857,AKR1C1
Q04828,RHEA:15857,AKR1C1
Q04828,RHEA:20377,AKR1C1
Q04828,RHEA:20377,AKR1C1
Q04828,RHEA:20377,AKR1C1
Q04828,RHEA:20377,AKR1C1
Q04828,RHEA:20377,AKR1C1
Q04828,RHEA:22944,AKR1C1
Q04828,RHEA:22944,AKR1C1
Q04828,RHEA:22944,AKR1C1
Q04828,RHEA:22944,AKR1C1
Q04828,RHEA:22944,AKR1C1
Q04828,RHEA:24612,AKR1C1
Q04828,RHEA:24612,AKR1C1
Q04828,RHEA:24612,AKR1C1
Q04828,RHEA:24612,AKR1C1
Q04828,RHEA:24612,AKR1C1
Q04828,RHEA:24616,AKR1C1
Q04828,RHEA:24616,AKR1C1
Q04828,RHEA:24616,AKR1C1
Q04828,RHEA:24616,AKR1C1
Q04828,RHEA:24616,AKR1C1
Q04828,RHEA:34783,AKR1C1
Q04828,RHEA:34783,AKR1C1
Q04828,RHEA:34783,AKR1C1
Q04828,RHEA:34783,AKR1C1
Q04828,RHEA:34783,AKR1C1
Q04828,RHEA:42108,AKR1C1
Q04828,RHEA:42108,AKR1C1
Q04828,RHEA:42108,AKR1C1
Q04828,RHEA:42108,AKR1C1
Q04828,RHEA:42108,AKR1C1
Q04828,RHEA:42112,AKR1C1
Q04828,RHEA:42112,AKR1C1
Q04828,RHEA:42112,AKR1C1
Q04828,RHEA:42112,AKR1C1
Q04828,RHEA:42112,AKR1C1
Q04828,RHEA:42120,AKR1C1
Q04828,RHEA:42120,AKR1C1
Q04828,RHEA:42120,AKR1C1
Q04828,RHEA:42120,AKR1C1
Q04828,RHEA:42120,AKR1C1
Q04828,RHEA:42156,AKR1C1
Q04828,RHEA:42156,AKR1C1
Q04828,RHEA:42156,AKR1C1
Q04828,RHEA:42156,AKR1C1
Q04828,RHEA:42156,AKR1C1
Q04828,RHEA:42168,AKR1C1
Q04828,RHEA:42168,AKR1C1
Q04828,RHEA:42168,AKR1C1
Q04828,RHEA:42168,AKR1C1
Q04828,RHEA:42168,AKR1C1
Q04958,RHEA:32907,NTE1
Q04958,RHEA:32907,NTE1
Q04958,RHEA:32907,NTE1
Q04958,RHEA:32907,NTE1
Q04958,RHEA:32907,NTE1
Q05017,RHEA:40915,PLB1
Q05017,RHEA:40915,PLB1
Q05017,RHEA:40915,PLB1
Q05017,RHEA:40915,PLB1
Q05017,RHEA:40915,PLB1
Q05017,RHEA:40919,PLB1
Q05017,RHEA:40919,PLB1
Q05017,RHEA:40919,PLB1
Q05017,RHEA:40919,PLB1
Q05017,RHEA:40919,PLB1
Q05017,RHEA:40927,PLB1
Q05017,RHEA:40927,PLB1
Q05017,RHEA:40927,PLB1
Q05017,RHEA:40927,PLB1
Q05017,RHEA:40927,PLB1
Q05017,RHEA:40971,PLB1
Q05017,RHEA:40971,PLB1
Q05017,RHEA:40971,PLB1
Q05017,RHEA:40971,PLB1
Q05017,RHEA:40971,PLB1
Q05017,RHEA:40979,PLB1
Q05017,RHEA:40979,PLB1
Q05017,RHEA:40979,PLB1
Q05017,RHEA:40979,PLB1
Q05017,RHEA:40979,PLB1
Q05017,RHEA:40983,PLB1
Q05017,RHEA:40983,PLB1
Q05017,RHEA:40983,PLB1
Q05017,RHEA:40983,PLB1
Q05017,RHEA:40983,PLB1
Q05017,RHEA:41103,PLB1
Q05017,RHEA:41103,PLB1
Q05017,RHEA:41103,PLB1
Q05017,RHEA:41103,PLB1
Q05017,RHEA:41103,PLB1
Q05017,RHEA:41107,PLB1
Q05017,RHEA:41107,PLB1
Q05017,RHEA:41107,PLB1
Q05017,RHEA:41107,PLB1
Q05017,RHEA:41107,PLB1
Q05017,RHEA:41111,PLB1
Q05017,RHEA:41111,PLB1
Q05017,RHEA:41111,PLB1
Q05017,RHEA:41111,PLB1
Q05017,RHEA:41111,PLB1
Q05197,RHEA:11164,pmtA
Q05197,RHEA:11164,pmtA
Q05197,RHEA:11164,pmtA
Q05197,RHEA:11164,pmtA
Q05197,RHEA:11164,pmtA
Q05469,RHEA:15245,LIPE
Q05469,RHEA:15245,LIPE
Q05469,RHEA:15245,LIPE
Q05469,RHEA:15245,LIPE
Q05469,RHEA:15245,LIPE
Q05469,RHEA:26132,LIPE
Q05469,RHEA:26132,LIPE
Q05469,RHEA:26132,LIPE
Q05469,RHEA:26132,LIPE
Q05469,RHEA:26132,LIPE
Q05469,RHEA:32731,LIPE
Q05469,RHEA:32731,LIPE
Q05469,RHEA:32731,LIPE
Q05469,RHEA:32731,LIPE
Q05469,RHEA:32731,LIPE
Q05469,RHEA:38563,LIPE
Q05469,RHEA:38563,LIPE
Q05469,RHEA:38563,LIPE
Q05469,RHEA:38563,LIPE
Q05469,RHEA:38563,LIPE
Q05521,RHEA:27429,DPP1
Q05521,RHEA:27429,DPP1
Q05521,RHEA:27429,DPP1
Q05521,RHEA:27429,DPP1
Q05521,RHEA:27429,DPP1
Q05521,RHEA:27449,DPP1
Q05521,RHEA:27449,DPP1
Q05521,RHEA:27449,DPP1
Q05521,RHEA:27449,DPP1
Q05521,RHEA:27449,DPP1
Q05769,RHEA:45288,Ptgs2
Q05769,RHEA:45288,Ptgs2
Q05769,RHEA:45288,Ptgs2
Q05769,RHEA:45288,Ptgs2
Q05769,RHEA:45288,Ptgs2
Q05769,RHEA:53676,Ptgs2
Q05769,RHEA:53676,Ptgs2
Q05769,RHEA:53676,Ptgs2
Q05769,RHEA:53676,Ptgs2
Q05769,RHEA:53676,Ptgs2
Q05769,RHEA:53680,Ptgs2
Q05769,RHEA:53680,Ptgs2
Q05769,RHEA:53680,Ptgs2
Q05769,RHEA:53680,Ptgs2
Q05769,RHEA:53680,Ptgs2
Q05769,RHEA:53684,Ptgs2
Q05769,RHEA:53684,Ptgs2
Q05769,RHEA:53684,Ptgs2
Q05769,RHEA:53684,Ptgs2
Q05769,RHEA:53684,Ptgs2
Q05769,RHEA:54204,Ptgs2
Q05769,RHEA:54204,Ptgs2
Q05769,RHEA:54204,Ptgs2
Q05769,RHEA:54204,Ptgs2
Q05769,RHEA:54204,Ptgs2
Q05769,RHEA:54208,Ptgs2
Q05769,RHEA:54208,Ptgs2
Q05769,RHEA:54208,Ptgs2
Q05769,RHEA:54208,Ptgs2
Q05769,RHEA:54208,Ptgs2
Q05769,RHEA:54212,Ptgs2
Q05769,RHEA:54212,Ptgs2
Q05769,RHEA:54212,Ptgs2
Q05769,RHEA:54212,Ptgs2
Q05769,RHEA:54212,Ptgs2
Q05769,RHEA:54216,Ptgs2
Q05769,RHEA:54216,Ptgs2
Q05769,RHEA:54216,Ptgs2
Q05769,RHEA:54216,Ptgs2
Q05769,RHEA:54216,Ptgs2
Q05861,RHEA:10868,fbpA
Q05861,RHEA:10868,fbpA
Q05861,RHEA:10868,fbpA
Q05861,RHEA:10868,fbpA
Q05861,RHEA:10868,fbpA
Q05862,RHEA:10868,fbpC
Q05862,RHEA:10868,fbpC
Q05862,RHEA:10868,fbpC
Q05862,RHEA:10868,fbpC
Q05862,RHEA:10868,fbpC
Q05AK6,RHEA:26132,abhd2b
Q05AK6,RHEA:26132,abhd2b
Q05AK6,RHEA:26132,abhd2b
Q05AK6,RHEA:26132,abhd2b
Q05AK6,RHEA:26132,abhd2b
Q06000,RHEA:38699,Lpl
Q06000,RHEA:38699,Lpl
Q06000,RHEA:38699,Lpl
Q06000,RHEA:38699,Lpl
Q06000,RHEA:38699,Lpl
Q06000,RHEA:40475,Lpl
Q06000,RHEA:40475,Lpl
Q06000,RHEA:40475,Lpl
Q06000,RHEA:40475,Lpl
Q06000,RHEA:40475,Lpl
Q06000,RHEA:41384,Lpl
Q06000,RHEA:41384,Lpl
Q06000,RHEA:41384,Lpl
Q06000,RHEA:41384,Lpl
Q06000,RHEA:41384,Lpl
Q06069,RHEA:27337,cyp106A2
Q06069,RHEA:27337,cyp106A2
Q06069,RHEA:27337,cyp106A2
Q06069,RHEA:27337,cyp106A2
Q06069,RHEA:27337,cyp106A2
Q06119,RHEA:10272,dgkA
Q06119,RHEA:10272,dgkA
Q06119,RHEA:10272,dgkA
Q06119,RHEA:10272,dgkA
Q06119,RHEA:10272,dgkA
Q06136,RHEA:22640,KDSR
Q06136,RHEA:22640,KDSR
Q06136,RHEA:22640,KDSR
Q06136,RHEA:22640,KDSR
Q06136,RHEA:22640,KDSR
Q06147,RHEA:51496,LCB5
Q06147,RHEA:51496,LCB5
Q06147,RHEA:51496,LCB5
Q06147,RHEA:51496,LCB5
Q06147,RHEA:51496,LCB5
Q06321,RHEA:22724,ATG26
Q06321,RHEA:22724,ATG26
Q06321,RHEA:22724,ATG26
Q06321,RHEA:22724,ATG26
Q06321,RHEA:22724,ATG26
Q06367,RHEA:47204,CYP1A1
Q06367,RHEA:47204,CYP1A1
Q06367,RHEA:47204,CYP1A1
Q06367,RHEA:47204,CYP1A1
Q06367,RHEA:47204,CYP1A1
Q06367,RHEA:47208,CYP1A1
Q06367,RHEA:47208,CYP1A1
Q06367,RHEA:47208,CYP1A1
Q06367,RHEA:47208,CYP1A1
Q06367,RHEA:47208,CYP1A1
Q06367,RHEA:47212,CYP1A1
Q06367,RHEA:47212,CYP1A1
Q06367,RHEA:47212,CYP1A1
Q06367,RHEA:47212,CYP1A1
Q06367,RHEA:47212,CYP1A1
Q06367,RHEA:47276,CYP1A1
Q06367,RHEA:47276,CYP1A1
Q06367,RHEA:47276,CYP1A1
Q06367,RHEA:47276,CYP1A1
Q06367,RHEA:47276,CYP1A1
Q06367,RHEA:47280,CYP1A1
Q06367,RHEA:47280,CYP1A1
Q06367,RHEA:47280,CYP1A1
Q06367,RHEA:47280,CYP1A1
Q06367,RHEA:47280,CYP1A1
Q06367,RHEA:47288,CYP1A1
Q06367,RHEA:47288,CYP1A1
Q06367,RHEA:47288,CYP1A1
Q06367,RHEA:47288,CYP1A1
Q06367,RHEA:47288,CYP1A1
Q06367,RHEA:47292,CYP1A1
Q06367,RHEA:47292,CYP1A1
Q06367,RHEA:47292,CYP1A1
Q06367,RHEA:47292,CYP1A1
Q06367,RHEA:47292,CYP1A1
Q06367,RHEA:47308,CYP1A1
Q06367,RHEA:47308,CYP1A1
Q06367,RHEA:47308,CYP1A1
Q06367,RHEA:47308,CYP1A1
Q06367,RHEA:47308,CYP1A1
Q06367,RHEA:47312,CYP1A1
Q06367,RHEA:47312,CYP1A1
Q06367,RHEA:47312,CYP1A1
Q06367,RHEA:47312,CYP1A1
Q06367,RHEA:47312,CYP1A1
Q06401,RHEA:13329,
Q06401,RHEA:13329,
Q06401,RHEA:13329,
Q06401,RHEA:13329,
Q06401,RHEA:13329,
Q06508,RHEA:19709,LOA1
Q06508,RHEA:19709,LOA1
Q06508,RHEA:19709,LOA1
Q06508,RHEA:19709,LOA1
Q06508,RHEA:19709,LOA1
Q06510,RHEA:12937,TAZ1
Q06510,RHEA:12937,TAZ1
Q06510,RHEA:12937,TAZ1
Q06510,RHEA:12937,TAZ1
Q06510,RHEA:12937,TAZ1
Q06520,RHEA:51216,SULT2A1
Q06520,RHEA:51216,SULT2A1
Q06520,RHEA:51216,SULT2A1
Q06520,RHEA:51216,SULT2A1
Q06520,RHEA:51216,SULT2A1
Q06520,RHEA:52356,SULT2A1
Q06520,RHEA:52356,SULT2A1
Q06520,RHEA:52356,SULT2A1
Q06520,RHEA:52356,SULT2A1
Q06520,RHEA:52356,SULT2A1
Q06520,RHEA:60644,SULT2A1
Q06520,RHEA:60644,SULT2A1
Q06520,RHEA:60644,SULT2A1
Q06520,RHEA:60644,SULT2A1
Q06520,RHEA:60644,SULT2A1
Q06947,RHEA:10868,fbpB
Q06947,RHEA:10868,fbpB
Q06947,RHEA:10868,fbpB
Q06947,RHEA:10868,fbpB
Q06947,RHEA:10868,fbpB
Q06HQ7,RHEA:40915,PLB1
Q06HQ7,RHEA:40915,PLB1
Q06HQ7,RHEA:40915,PLB1
Q06HQ7,RHEA:40915,PLB1
Q06HQ7,RHEA:40915,PLB1
Q06HQ7,RHEA:40919,PLB1
Q06HQ7,RHEA:40919,PLB1
Q06HQ7,RHEA:40919,PLB1
Q06HQ7,RHEA:40919,PLB1
Q06HQ7,RHEA:40919,PLB1
Q06HQ7,RHEA:40927,PLB1
Q06HQ7,RHEA:40927,PLB1
Q06HQ7,RHEA:40927,PLB1
Q06HQ7,RHEA:40927,PLB1
Q06HQ7,RHEA:40927,PLB1
Q06HQ7,RHEA:40971,PLB1
Q06HQ7,RHEA:40971,PLB1
Q06HQ7,RHEA:40971,PLB1
Q06HQ7,RHEA:40971,PLB1
Q06HQ7,RHEA:40971,PLB1
Q06HQ7,RHEA:40979,PLB1
Q06HQ7,RHEA:40979,PLB1
Q06HQ7,RHEA:40979,PLB1
Q06HQ7,RHEA:40979,PLB1
Q06HQ7,RHEA:40979,PLB1
Q06HQ7,RHEA:40983,PLB1
Q06HQ7,RHEA:40983,PLB1
Q06HQ7,RHEA:40983,PLB1
Q06HQ7,RHEA:40983,PLB1
Q06HQ7,RHEA:40983,PLB1
Q06HQ7,RHEA:41103,PLB1
Q06HQ7,RHEA:41103,PLB1
Q06HQ7,RHEA:41103,PLB1
Q06HQ7,RHEA:41103,PLB1
Q06HQ7,RHEA:41103,PLB1
Q06HQ7,RHEA:41107,PLB1
Q06HQ7,RHEA:41107,PLB1
Q06HQ7,RHEA:41107,PLB1
Q06HQ7,RHEA:41107,PLB1
Q06HQ7,RHEA:41107,PLB1
Q06HQ7,RHEA:41111,PLB1
Q06HQ7,RHEA:41111,PLB1
Q06HQ7,RHEA:41111,PLB1
Q06HQ7,RHEA:41111,PLB1
Q06HQ7,RHEA:41111,PLB1
Q07217,RHEA:35739,cyp11a1
Q07217,RHEA:35739,cyp11a1
Q07217,RHEA:35739,cyp11a1
Q07217,RHEA:35739,cyp11a1
Q07217,RHEA:35739,cyp11a1
Q07560,RHEA:32931,CRD1
Q07560,RHEA:32931,CRD1
Q07560,RHEA:32931,CRD1
Q07560,RHEA:32931,CRD1
Q07560,RHEA:32931,CRD1
Q07566,RHEA:25674,ipgD
Q07566,RHEA:25674,ipgD
Q07566,RHEA:25674,ipgD
Q07566,RHEA:25674,ipgD
Q07566,RHEA:25674,ipgD
Q07722,RHEA:33179,PLCB4
Q07722,RHEA:33179,PLCB4
Q07722,RHEA:33179,PLCB4
Q07722,RHEA:33179,PLCB4
Q07722,RHEA:33179,PLCB4
Q07722,RHEA:43484,PLCB4
Q07722,RHEA:43484,PLCB4
Q07722,RHEA:43484,PLCB4
Q07722,RHEA:43484,PLCB4
Q07722,RHEA:43484,PLCB4
Q07804,RHEA:10100,YEH1
Q07804,RHEA:10100,YEH1
Q07804,RHEA:10100,YEH1
Q07804,RHEA:10100,YEH1
Q07804,RHEA:10100,YEH1
Q07950,RHEA:10100,YEH2
Q07950,RHEA:10100,YEH2
Q07950,RHEA:10100,YEH2
Q07950,RHEA:10100,YEH2
Q07950,RHEA:10100,YEH2
Q07973,RHEA:24968,CYP24A1
Q07973,RHEA:24968,CYP24A1
Q07973,RHEA:24968,CYP24A1
Q07973,RHEA:24968,CYP24A1
Q07973,RHEA:24968,CYP24A1
Q07973,RHEA:49192,CYP24A1
Q07973,RHEA:49192,CYP24A1
Q07973,RHEA:49192,CYP24A1
Q07973,RHEA:49192,CYP24A1
Q07973,RHEA:49192,CYP24A1
Q07973,RHEA:49196,CYP24A1
Q07973,RHEA:49196,CYP24A1
Q07973,RHEA:49196,CYP24A1
Q07973,RHEA:49196,CYP24A1
Q07973,RHEA:49196,CYP24A1
Q08227,RHEA:22764,INP54
Q08227,RHEA:22764,INP54
Q08227,RHEA:22764,INP54
Q08227,RHEA:22764,INP54
Q08227,RHEA:22764,INP54
Q08388,RHEA:11164,Pemt
Q08388,RHEA:11164,Pemt
Q08388,RHEA:11164,Pemt
Q08388,RHEA:11164,Pemt
Q08388,RHEA:11164,Pemt
Q08388,RHEA:32735,Pemt
Q08388,RHEA:32735,Pemt
Q08388,RHEA:32735,Pemt
Q08388,RHEA:32735,Pemt
Q08388,RHEA:32735,Pemt
Q08388,RHEA:32739,Pemt
Q08388,RHEA:32739,Pemt
Q08388,RHEA:32739,Pemt
Q08388,RHEA:32739,Pemt
Q08388,RHEA:32739,Pemt
Q08448,RHEA:32967,LPL1
Q08448,RHEA:32967,LPL1
Q08448,RHEA:32967,LPL1
Q08448,RHEA:32967,LPL1
Q08448,RHEA:32967,LPL1
Q08448,RHEA:44420,LPL1
Q08448,RHEA:44420,LPL1
Q08448,RHEA:44420,LPL1
Q08448,RHEA:44420,LPL1
Q08448,RHEA:44420,LPL1
Q08448,RHEA:44604,LPL1
Q08448,RHEA:44604,LPL1
Q08448,RHEA:44604,LPL1
Q08448,RHEA:44604,LPL1
Q08448,RHEA:44604,LPL1
Q08448,RHEA:44672,LPL1
Q08448,RHEA:44672,LPL1
Q08448,RHEA:44672,LPL1
Q08448,RHEA:44672,LPL1
Q08448,RHEA:44672,LPL1
Q08448,RHEA:62032,LPL1
Q08448,RHEA:62032,LPL1
Q08448,RHEA:62032,LPL1
Q08448,RHEA:62032,LPL1
Q08448,RHEA:62032,LPL1
Q08548,RHEA:12937,ALE1
Q08548,RHEA:12937,ALE1
Q08548,RHEA:12937,ALE1
Q08548,RHEA:12937,ALE1
Q08548,RHEA:12937,ALE1
Q08548,RHEA:19709,ALE1
Q08548,RHEA:19709,ALE1
Q08548,RHEA:19709,ALE1
Q08548,RHEA:19709,ALE1
Q08548,RHEA:19709,ALE1
Q08548,RHEA:32995,ALE1
Q08548,RHEA:32995,ALE1
Q08548,RHEA:32995,ALE1
Q08548,RHEA:32995,ALE1
Q08548,RHEA:32995,ALE1
Q08548,RHEA:33195,ALE1
Q08548,RHEA:33195,ALE1
Q08548,RHEA:33195,ALE1
Q08548,RHEA:33195,ALE1
Q08548,RHEA:33195,ALE1
Q08548,RHEA:33203,ALE1
Q08548,RHEA:33203,ALE1
Q08548,RHEA:33203,ALE1
Q08548,RHEA:33203,ALE1
Q08548,RHEA:33203,ALE1
Q08548,RHEA:42232,ALE1
Q08548,RHEA:42232,ALE1
Q08548,RHEA:42232,ALE1
Q08548,RHEA:42232,ALE1
Q08548,RHEA:42232,ALE1
Q08548,RHEA:42236,ALE1
Q08548,RHEA:42236,ALE1
Q08548,RHEA:42236,ALE1
Q08548,RHEA:42236,ALE1
Q08548,RHEA:42236,ALE1
Q08548,RHEA:42240,ALE1
Q08548,RHEA:42240,ALE1
Q08548,RHEA:42240,ALE1
Q08548,RHEA:42240,ALE1
Q08548,RHEA:42240,ALE1
Q08548,RHEA:44308,ALE1
Q08548,RHEA:44308,ALE1
Q08548,RHEA:44308,ALE1
Q08548,RHEA:44308,ALE1
Q08548,RHEA:44308,ALE1
Q08650,RHEA:10868,DGA1
Q08650,RHEA:10868,DGA1
Q08650,RHEA:10868,DGA1
Q08650,RHEA:10868,DGA1
Q08650,RHEA:10868,DGA1
Q08650,RHEA:39951,DGA1
Q08650,RHEA:39951,DGA1
Q08650,RHEA:39951,DGA1
Q08650,RHEA:39951,DGA1
Q08650,RHEA:39951,DGA1
Q08758,RHEA:21204,LCAT
Q08758,RHEA:21204,LCAT
Q08758,RHEA:21204,LCAT
Q08758,RHEA:21204,LCAT
Q08758,RHEA:21204,LCAT
Q08959,RHEA:32927,PGC1
Q08959,RHEA:32927,PGC1
Q08959,RHEA:32927,PGC1
Q08959,RHEA:32927,PGC1
Q08959,RHEA:32927,PGC1
Q08B31,RHEA:19877,pi4k2a
Q08B31,RHEA:19877,pi4k2a
Q08B31,RHEA:19877,pi4k2a
Q08B31,RHEA:19877,pi4k2a
Q08B31,RHEA:19877,pi4k2a
Q08C93,RHEA:26132,abhd12
Q08C93,RHEA:26132,abhd12
Q08C93,RHEA:26132,abhd12
Q08C93,RHEA:26132,abhd12
Q08C93,RHEA:26132,abhd12
Q08C93,RHEA:40499,abhd12
Q08C93,RHEA:40499,abhd12
Q08C93,RHEA:40499,abhd12
Q08C93,RHEA:40499,abhd12
Q08C93,RHEA:40499,abhd12
Q08C93,RHEA:40895,abhd12
Q08C93,RHEA:40895,abhd12
Q08C93,RHEA:40895,abhd12
Q08C93,RHEA:40895,abhd12
Q08C93,RHEA:40895,abhd12
Q08C93,RHEA:44552,abhd12
Q08C93,RHEA:44552,abhd12
Q08C93,RHEA:44552,abhd12
Q08C93,RHEA:44552,abhd12
Q08C93,RHEA:44552,abhd12
Q08C93,RHEA:44584,abhd12
Q08C93,RHEA:44584,abhd12
Q08C93,RHEA:44584,abhd12
Q08C93,RHEA:44584,abhd12
Q08C93,RHEA:44584,abhd12
Q08C93,RHEA:44588,abhd12
Q08C93,RHEA:44588,abhd12
Q08C93,RHEA:44588,abhd12
Q08C93,RHEA:44588,abhd12
Q08C93,RHEA:44588,abhd12
Q08C93,RHEA:44732,abhd12
Q08C93,RHEA:44732,abhd12
Q08C93,RHEA:44732,abhd12
Q08C93,RHEA:44732,abhd12
Q08C93,RHEA:44732,abhd12
Q08C93,RHEA:48428,abhd12
Q08C93,RHEA:48428,abhd12
Q08C93,RHEA:48428,abhd12
Q08C93,RHEA:48428,abhd12
Q08C93,RHEA:48428,abhd12
Q08C93,RHEA:59364,abhd12
Q08C93,RHEA:59364,abhd12
Q08C93,RHEA:59364,abhd12
Q08C93,RHEA:59364,abhd12
Q08C93,RHEA:59364,abhd12
Q08C93,RHEA:59368,abhd12
Q08C93,RHEA:59368,abhd12
Q08C93,RHEA:59368,abhd12
Q08C93,RHEA:59368,abhd12
Q08C93,RHEA:59368,abhd12
Q08C93,RHEA:59372,abhd12
Q08C93,RHEA:59372,abhd12
Q08C93,RHEA:59372,abhd12
Q08C93,RHEA:59372,abhd12
Q08C93,RHEA:59372,abhd12
Q08D11,RHEA:40795,ptdss2
Q08D11,RHEA:40795,ptdss2
Q08D11,RHEA:40795,ptdss2
Q08D11,RHEA:40795,ptdss2
